"id","journal","créé","modif","url","titre","signataire","section","mention IA dans texte"
3209177,"Journal Métro",2026-02-23T19:39:14,2026-02-23T19:39:19,"https://journalmetro.com/culture/arts-et-spectacles/3209177/l-industrie-musicale-quebecoise-en-quete-d-un-nouvel-equilibre/","L’industrie musicale québécoise en quête d’un nouvel équilibre","Agent IA Journal Métro","Arts et spectacles","oui"
400693,"Métro Québec",2026-02-23T19:45:42,2026-02-23T19:45:44,"https://metroquebec.com/culture/arts-et-spectacles/400693/l-industrie-musicale-quebecoise-en-quete-d-un-nouvel-equilibre/","L’industrie musicale québécoise en quête d’un nouvel équilibre","Agent IA Métro Québec","Arts et spectacles","oui"
3209193,"Journal Métro",2026-02-23T20:06:12,2026-02-23T20:06:15,"https://journalmetro.com/local/3209193/quebec-finance-la-resilience-des-entreprises-montrealaises/","Québec verse 568 000$ pour résilience des entreprises","Agent IA Journal Métro","Local","oui"
3209202,"Journal Métro",2026-02-23T20:26:56,2026-02-23T20:27:00,"https://journalmetro.com/actualites/3209202/la-stm-reorganise-son-reseau-de-bus-pour-l-arrivee-du-rem/","Une ligne d’autobus et un taxi collectif pour Senneville","Agent IA Journal Métro","Actualités","oui"
400702,"Métro Québec",2026-02-24T18:23:38,2026-02-24T18:23:40,"https://metroquebec.com/actualites/400702/tramcite-les-travaux-de-2026-prennent-forme-a-l-ouest-de-quebec/","TramCité : Les travaux de 2026 prennent forme à l’ouest de Québec","Agent IA Métro Québec","Actualités","oui"
3209253,"Journal Métro",2026-02-24T16:07:07,2026-02-25T10:34:18,"https://journalmetro.com/local/cote-des-neiges-notre-dame-de-grace/3209253/le-theatre-empress-sera-demoli-pour-un-espace-culturel-exterieur/","Le Théâtre Empress sera démoli pour un espace culturel extérieur","Olivier Robichaud","Côte-des-Neiges–Notre-Dame-de-Grâce","non"
3209268,"Journal Métro",2026-02-25T11:00:41,2026-02-25T11:00:44,"https://journalmetro.com/actualites/3209268/les-producteurs-agricoles-s-opposent-fermement-au-projet-de-loi-c-15-et-au-tgv/","Des agriculteurs s’opposent au TGV Québec-Toronto","Agent IA Journal Métro","Actualités","oui"
3209299,"Journal Métro",2026-02-25T12:00:44,2026-02-25T12:00:47,"https://journalmetro.com/actualites/national/3209299/rendement-de-93-a-la-caisse-en-2025-sous-le-portefeuille-de-reference/","Rendement de 9,3% à La Caisse en 2025, sous le portefeuille de référence","Olivier Robichaud","National","oui"
3209262,"Journal Métro",2026-02-25T11:47:46,2026-02-25T12:01:41,"https://journalmetro.com/inspiration/sorties/3209262/le-festival-du-bonheur-de-montreal-celebre-sa-7e-edition/","Le Festival du bonheur de Montréal célèbre sa 7e édition","Agent IA Journal Métro","Sorties","oui"
3209284,"Journal Métro",2026-02-25T15:15:11,2026-02-25T15:15:15,"https://journalmetro.com/local/ouest-de-lile/3209284/une-petition-pour-des-brigadiers-scolaires-dans-les-ecoles-secondaires/","3500 signatures pour des brigadiers près des écoles secondaires","Agent IA Journal Métro","Ouest-de-l’Île","oui"
3209281,"Journal Métro",2026-02-25T16:30:42,2026-02-25T16:30:47,"https://journalmetro.com/actualites/3209281/un-large-soutien-pour-le-gel-des-loyers-a-l-inflation/","Sondage: le gel des loyers à l’inflation intéresse","Agent IA Journal Métro","Actualités","oui"
3209278,"Journal Métro",2026-02-25T16:45:26,2026-02-25T16:45:29,"https://journalmetro.com/culture/3209278/jeux-de-char-la-solution-futee-pour-des-trajets-familiaux-reussis/","Semaine de relâche: un podcast de jeux de char pour les «road-trips»","Agent IA Journal Métro","Culture","oui"
3209271,"Journal Métro",2026-02-25T16:56:41,2026-02-25T16:56:43,"https://journalmetro.com/local/mercier-hochelaga-maisonneuve/3209271/irradium-une-uvre-lumineuse-pour-celebrer-l-histoire-de-maisonneuve/","IRRADIUM: à la mémoire de l’Institut du radium de Montréal","Agent IA Journal Métro","Mercier-Hochelaga-Maisonneuve","oui"
400730,"Métro Québec",2026-02-25T17:08:59,2026-02-25T17:09:01,"https://metroquebec.com/actualites/400730/fermeture-temporaire-de-l-escalier-lavigueur-pour-travaux-2/","Jusqu’au 3 avril: Fermeture temporaire de l’escalier Lavigueur","Agent IA Métro Québec","Actualités","oui"
3209307,"Journal Métro",2026-02-25T17:14:28,2026-02-25T17:14:31,"https://journalmetro.com/actualites/montreal/3209307/reprise-de-la-conciliation-pour-les-employes-d-entretien-de-la-stm/","Reprise de la conciliation pour les employés d’entretien de la STM","Agent IA Journal Métro","Montréal","oui"
3209333,"Journal Métro",2026-02-25T19:11:13,2026-02-25T19:11:16,"https://journalmetro.com/culture/arts-et-spectacles/3209333/alex-gaumond-sera-jean-valjean-dans-la-megaproduction-les-miserables/","Alex Gaumond sera Jean Valjean dans la mégaproduction «Les Misérables»","Marie-Josée R. Roy - Collaboration spéciale","Arts et spectacles","non"
400746,"Métro Québec",2026-02-25T19:22:38,2026-02-25T19:22:40,"https://metroquebec.com/culture/arts-et-spectacles/400746/alex-gaumond-sera-jean-valjean-dans-la-megaproduction-les-miserables/","Alex Gaumond sera Jean Valjean dans la mégaproduction «Les Misérables»","Marie-Josée R. Roy - Collaboration spéciale","Arts et spectacles","non"
3209337,"Journal Métro",2026-02-26T05:00:00,2026-02-25T20:10:45,"https://journalmetro.com/actualites/montreal/3209337/les-bureaux-vides-de-2025-se-rempliront-en-2026-selon-royal-lepage/","Les bureaux vides de 2025 se rempliront en 2026, selon Royal LePage","Olivier Robichaud","Montréal","non"
3209343,"Journal Métro",2026-02-26T07:03:19,2026-02-26T07:03:27,"https://journalmetro.com/culture/3209343/osheaga-2026-une-programmation-eclectique-avec-twenty-one-pilots-tate-mcrae-et-l/","Osheaga 2026 : Une programmation éclectique avec Twenty One Pilots, Tate McRae et Lorde","Agent IA Journal Métro","Culture","oui"
3209399,"Journal Métro",2026-02-26T12:21:03,2026-02-26T12:21:06,"https://journalmetro.com/local/ville-marie/3209399/la-rue-sainte-catherine-ouest-livree-un-an-plus-tot/","La rue Sainte-Catherine Ouest livrée un an plus tôt","Agent IA Journal Métro","Ville-Marie","oui"
3209414,"Journal Métro",2026-02-26T13:22:09,2026-02-26T13:22:12,"https://journalmetro.com/inspiration/a-table/3209414/enfin-ashton-ouvrira-un-restaurant-a-montreal-cet-ete/","Enfin, Ashton ouvrira un restaurant à Montréal cet été","Agent IA Journal Métro","À table","oui"
3209381,"Journal Métro",2026-02-26T13:51:50,2026-02-26T13:51:55,"https://journalmetro.com/actualites/politique/3209381/montreal-souligne-l-importance-de-proteger-les-locataires-lors-du-renouvellement/","Renouvellement de bail: rappel des droits des locataires","Agent IA Journal Métro","Politique","oui"
3209387,"Journal Métro",2026-02-26T14:13:15,2026-02-26T14:13:18,"https://journalmetro.com/actualites/montreal/3209387/la-stm-reintroduit-l-expression-go-sur-ses-bus/","«GO Habs GO» revient sur les bus de la STM","Agent IA Journal Métro","Montréal","oui"
3209407,"Journal Métro",2026-02-26T14:27:23,2026-02-26T14:27:26,"https://journalmetro.com/culture/3209407/au-revoir-pluton-premiere-montrealaise-et-affiche-devoilee/","«Au Revoir Pluton» en première montréalaise le 3 mars","Agent IA Journal Métro","Culture","oui"
3209404,"Journal Métro",2026-02-26T14:43:51,2026-02-26T14:43:53,"https://journalmetro.com/local/3209404/une-nouvelle-epicerie-metro-plus-sur-le-plateau-mont-royal/","Une nouvelle épicerie Metro Plus sur le Plateau-Mont-Royal","Olivier Robichaud","Local","non"
3209402,"Journal Métro",2026-02-26T15:10:11,2026-02-26T15:10:17,"https://journalmetro.com/actualites/3209402/montreal-lance-sa-sixieme-operation-de-chargement-de-neige/","Montréal lance sa sixième opération de chargement de neige","Agent IA Journal Métro","Actualités","oui"
3209396,"Journal Métro",2026-02-26T15:18:43,2026-02-26T15:21:31,"https://journalmetro.com/local/ids-verdun/3209396/verdun-l-administration-beauregard-s-engage-pour-le-logement-social/","Vers 10% de logement social à Verdun?","Agent IA Journal Métro","IDS-Verdun","oui"
3209393,"Journal Métro",2026-02-26T15:47:17,2026-02-26T15:47:20,"https://journalmetro.com/actualites/3209393/enquete-parallele-du-spvm-perquisitions-sur-la-rive-sud/","Rive-Sud: perquisitions dans le dossier de Nooran Rezayi","Agent IA Journal Métro","Actualités","oui"
400753,"Métro Québec",2026-02-26T16:29:05,2026-02-26T16:29:06,"https://metroquebec.com/actualites/400753/enfin-ashton-ouvrira-un-restaurant-a-montreal-cet-ete/","De Québec à Montréal: Ashton ouvrira une succursale dans la métropole cet été","La Rédaction","Actualités","oui"
3209416,"Journal Métro",2026-02-26T21:41:24,2026-02-26T21:41:29,"https://journalmetro.com/actualites/politique/3209416/projet-montreal-s-oppose-a-la-reforme-du-reglement-pour-une-metropole-mixte/","La réforme du RMM affaiblit le logement social selon Projet Montréal","Agent IA Journal Métro","Politique","oui"
3209451,"Journal Métro",2026-02-27T05:00:00,2026-02-26T22:21:13,"https://journalmetro.com/culture/rencontres/3209451/alexandra-diaz-et-la-dose-de-bonheur-appelee-montreal-en-lumiere/","Alexandra Diaz et la dose de bonheur appelée Montréal en Lumière","Marie-Josée R. Roy - Collaboration spéciale","Rencontres","non"
3209457,"Journal Métro",2026-02-27T05:05:00,2026-02-27T06:46:38,"https://journalmetro.com/culture/arts-et-spectacles/3209457/27e-edition-montreal-en-lumiere-en-cinq-temps/","27e édition: Montréal en Lumière en cinq temps","Marie-Josée R. Roy","Arts et spectacles","non"
400772,"Métro Québec",2026-02-27T10:55:55,2026-02-27T10:57:21,"https://metroquebec.com/actualites/400772/activites-gratuites-pour-une-relache-animee-a-quebec/","Semaine de relâche: voici les activités gratuites offertes à Québec","Agent IA Métro Québec","Actualités","oui"
3209145,"Journal Métro",2026-02-22T07:00:00,2026-02-27T11:02:29,"https://journalmetro.com/inspiration/sorties/3209145/10-activites-et-plus-pour-la-semaine-de-relache-a-montreal/","10 activités (et plus) pour la semaine de relâche à Montréal","Marie-Josée R. Roy - Collaboration spéciale","Sorties","non"
400815,"Métro Québec",2026-02-27T11:19:48,2026-02-27T11:19:50,"https://metroquebec.com/uncategorized/400815/8-activites-et-plus-encore-pour-la-semaine-de-relache-a-quebec/","8 activités (et plus encore) pour la semaine de relâche à Québec","Marie-Josée R. Roy - Collaboration spéciale","uncategorized","non"
400843,"Métro Québec",2026-03-02T07:22:32,2026-03-02T07:22:34,"https://metroquebec.com/culture/ecrans/400843/champions-olympiques-intolerance-et-k-maro-a-tlmep/","Champions olympiques, intolérance et K. Maro à TLMEP","Marie-Josée R. Roy - Collaboration spéciale","Écrans","non"
3209538,"Journal Métro",2026-03-02T07:13:05,2026-03-02T07:34:19,"https://journalmetro.com/culture/ecrans/3209538/champions-olympiques-intolerance-et-k-maro-a-tlmep/","Champions olympiques, intolérance et K. Maro à TLMEP","Marie-Josée R. Roy - Collaboration spéciale","Écrans","non"
3209477,"Journal Métro",2026-02-27T17:00:00,2026-03-02T11:36:32,"https://journalmetro.com/culture/3209477/pierre-lapointe-celebre-20-ans-de-la-foret-des-mal-aimes-avec-une-edition-specia/","Pierre Lapointe célèbre 20 ans de «La forêt des mal-aimés»","Agent IA Journal Métro","Culture","oui"
3209569,"Journal Métro",2026-03-02T12:39:11,2026-03-02T12:50:33,"https://journalmetro.com/actualites/national/3209569/pstq-invitations-fevrier-immigration/","Immigration: 2543 travailleurs qualifiés invités à la résidence permanente","Agent IA Journal Métro","National","oui"
3209486,"Journal Métro",2026-02-27T17:05:00,2026-03-02T12:51:09,"https://journalmetro.com/actualites/national/3209486/le-parti-quebecois-en-phase-avec-la-majorite-sur-l-immigration/","Sondage: appui majoritaire à la réduction des seuils d’immigration","Agent IA Journal Métro","National","oui"
3209489,"Journal Métro",2026-03-02T13:04:50,2026-03-02T13:04:53,"https://journalmetro.com/inspiration/3209489/eclipse-lunaire-totale-visible-au-quebec-le-3-mars-2026/","Éclipse lunaire totale visible au Québec cette nuit","Agent IA Journal Métro","Inspiration","oui"
3209492,"Journal Métro",2026-03-02T14:01:39,2026-03-02T14:01:42,"https://journalmetro.com/culture/arts-et-spectacles/3209492/gabi-hartmann-enchante-le-theatre-outremont-avec-la-femme-aux-yeux-de-sel/","Gabi Hartmann au Théâtre Outremont avec «La femme aux yeux de sel»","Agent IA Journal Métro","Arts et spectacles","oui"
3209495,"Journal Métro",2026-02-27T17:22:00,2026-03-02T14:13:30,"https://journalmetro.com/actualites/politique/3209495/le-quebec-renforce-son-leadership-en-intelligence-artificielle-avec-un-soutien-m/","Intelligence artificielle: 36 M$ pour soutenir Mila","Agent IA Journal Métro","Politique","oui"
3209555,"Journal Métro",2026-03-02T14:45:51,2026-03-02T14:48:40,"https://journalmetro.com/local/ahuntsic-cartierville/3209555/montreal-accueille-la-32e-edition-du-tournoi-international-de-gymnastique/","Montréal accueille la 32e édition de l’Internationale Gymnix","Agent IA Journal Métro","Ahuntsic-Cartierville","oui"
3209474,"Journal Métro",2026-02-26T17:36:00,2026-03-02T14:49:06,"https://journalmetro.com/actualites/montreal/3209474/montreal-celebre-le-50e-anniversaire-des-jeux-olympiques-de-1976/","Montréal célèbre le 50e anniversaire des Jeux olympiques de 1976","Agent IA Journal Métro","Montréal","oui"
3209561,"Journal Métro",2026-03-02T15:20:27,2026-03-02T15:20:30,"https://journalmetro.com/local/sud-ouest/3209561/ecoles-honore-mercier-saint-henri-reamenagees/","Les écoles Honoré-Mercier et Saint-Henri seront réaménagées","Agent IA Journal Métro","Sud-Ouest","oui"
3209607,"Journal Métro",2026-03-02T16:03:51,2026-03-02T16:03:54,"https://journalmetro.com/actualites/3209607/arrestation-de-deux-suspects-pour-fraudes-ciblant-les-aines-a-montreal/","Deux suspects arrêtés pour fraudes ciblant les aînés","Agent IA Journal Métro","Actualités","oui"
3209558,"Journal Métro",2026-03-01T15:57:31,2026-03-02T16:05:51,"https://journalmetro.com/actualites/montreal/3209558/quebec-solidaire-s-inquiete-de-la-tarification-dynamique-en-epicerie/","QS s’inquiète de la tarification dynamique en épicerie","Agent IA Journal Métro","Montréal","oui"
3209251,"Journal Métro",2026-02-25T14:35:50,2026-03-02T19:16:35,"https://journalmetro.com/local/riviere-des-prairies-pointe-aux-trembles/3209251/rdp-pat-honore-quatre-figures-emblematiques-pour-le-mois-de-l-histoire-des-noirs/","Quatre figures honorées pour le Mois de l’histoire des Noirs","Agent IA Journal Métro","Rivière-des-Prairies–Pointe-aux-Trembles","oui"
3209642,"Journal Métro",2026-03-03T10:10:51,2026-03-03T10:10:55,"https://journalmetro.com/culture/arts-et-spectacles/3209642/l-orchestre-metropolitain-devoile-echos-de-la-foret-a-la-maison-symphonique/","L’Orchestre Métropolitain dévoile «Échos de la forêt»","Agent IA Journal Métro","Arts et spectacles","oui"
3209639,"Journal Métro",2026-03-03T10:26:10,2026-03-03T10:26:14,"https://journalmetro.com/inspiration/sorties/3209639/la-tyrolienne-mtl-zipline-rouvre-ses-portes-au-vieux-port-de-montreal/","La Tyrolienne MTL Zipline revient au Vieux-Port de Montréal","Agent IA Journal Métro","Sorties","oui"
3209499,"Journal Métro",2026-02-27T17:24:00,2026-03-03T15:40:23,"https://journalmetro.com/actualites/3209499/itinerance-nouvelle-ressource-de-type-prism-a-montreal/","Itinérance: nouvelle ressource de type PRISM à Montréal","Agent IA Journal Métro","Actualités","oui"
3209633,"Journal Métro",2026-03-03T10:49:08,2026-03-03T15:54:17,"https://journalmetro.com/actualites/national/3209633/la-politique-achetez-canadien-pourrait-couter-cher-aux-contribuables/","Tarifs – L’IEDM s’oppose à la politique «Achetez canadien»","Agent IA Journal Métro","National","oui"
3209681,"Journal Métro",2026-03-03T19:00:00,2026-03-04T11:16:52,"https://journalmetro.com/local/ouest-de-lile/3209681/levee-de-l-avis-d-ebullition-pour-plusieurs-secteurs-de-montreal/","Levée de l’avis d’ébullition dans l’Ouest-de-l’Île","Agent IA Journal Métro","Ouest-de-l’Île","oui"
3209548,"Journal Métro",2026-03-01T16:28:00,2026-03-04T11:29:52,"https://journalmetro.com/actualites/3209548/consignaction-inaugure-un-nouveau-lieu-de-retour-a-l-ile-bizard/","Consignaction inaugure un nouveau lieu de retour à L’Île-Bizard","Agent IA Journal Métro","Actualités","oui"
